row_id,dtBaseDate,AccountCode,AccountName,Prediction
22745,2025-03-03,301509306,東日本高速道路株式会社,-4836603392
22746,2025-03-03,301509331,首都高速道路株式会社,1795714
22747,2025-03-03,305402620,ＰａｙＰａｙカード株式会社,2059331840
22748,2025-03-03,305407222,株式会社ＪＥＲＡ,-3459513600
22749,2025-03-03,305453500,コカ・コーラボトラーズジャパンホールディングス株式会社,-1851704576
22750,2025-03-03,305477263,ＰａｙＰａｙ株式会社,3074955520
22751,2025-03-03,308180539,ＭＰ取りまとめ口,-275394789376
22752,2025-03-04,100000184,みずほファクター株式会社,5901948928
22753,2025-03-04,100000407,ユーシーカード株式会社,4689477120
22754,2025-03-04,100000542,公立学校共済組合,-17602492416
22755,2025-03-04,100007142,東京都国民健康保険団体連合会,875767552
22756,2025-03-04,100650551,神奈川県国民健康保険団体連合会,1317835520
22757,2025-03-04,210023724,ヤマトホールディングス株式会社,28717547520
22758,2025-03-04,210023725,ヤマト運輸株式会社,-22973616128
22759,2025-03-04,210037298,東京都後期高齢者医療広域連合,575870144
22760,2025-03-04,210044026,口座振替払口,-188918064
22761,2025-03-04,210123354,電力広域的運営推進機関,2773632256
22762,2025-03-04,210124189,千葉県国民健康保険団体連合会,1556576768
22763,2025-03-04,300001198,いすゞ自動車株式会社,1871270784
22764,2025-03-04,300002127,株式会社ＳＵＢＡＲＵ,1591602304
22765,2025-03-04,300003336,東京電力ホールディングス株式会社,-336175424
22766,2025-03-04,300010758,双日株式会社,-10443106304
22767,2025-03-04,300040185,（独）日本高速道路保有・債務返済機構,2275695872
22768,2025-03-04,300234591,株式会社オリエントコーポレーション,1430698240
22769,2025-03-04,300271063,一般社団法人　全国石油協会,1210166912
22770,2025-03-04,300335762,アフラック生命保険株式会社,-1196410368
22771,2025-03-04,300352535,イオンモール株式会社,1632416896
22772,2025-03-04,300382205,東日本旅客鉄道株式会社,5885943808
22773,2025-03-04,300559555,株式会社ＮＴＴドコモ,-3036061696
22774,2025-03-04,301371894,ＬＩＮＥヤフー株式会社,1631502976
22775,2025-03-04,301449770,日本郵便株式会社,7336035840
22776,2025-03-04,301480383,ＳＢペイメントサービス株式会社,1882027264
22777,2025-03-04,301509306,東日本高速道路株式会社,-952214784
22778,2025-03-04,301509331,首都高速道路株式会社,3842136320
22779,2025-03-04,305402620,ＰａｙＰａｙカード株式会社,-3373128704
22780,2025-03-04,305407222,株式会社ＪＥＲＡ,-4215225088
22781,2025-03-04,305453500,コカ・コーラボトラーズジャパンホールディングス株式会社,-2903662080
22782,2025-03-04,305477263,ＰａｙＰａｙ株式会社,-3038786816
22783,2025-03-04,308180539,ＭＰ取りまとめ口,72307867648
22784,2025-03-05,100000184,みずほファクター株式会社,-65235812352
22785,2025-03-05,100000407,ユーシーカード株式会社,10447616000
22786,2025-03-05,100000542,公立学校共済組合,-3887983616
22787,2025-03-05,100007142,東京都国民健康保険団体連合会,594344768
22788,2025-03-05,100650551,神奈川県国民健康保険団体連合会,1426013440
22789,2025-03-05,210023724,ヤマトホールディングス株式会社,-2158120704
22790,2025-03-05,210023725,ヤマト運輸株式会社,-15271067648
22791,2025-03-05,210037298,東京都後期高齢者医療広域連合,-303764896
22792,2025-03-05,210044026,口座振替払口,508933760
22793,2025-03-05,210123354,電力広域的運営推進機関,887564928
22794,2025-03-05,210124189,千葉県国民健康保険団体連合会,1423273984
22795,2025-03-05,300001198,いすゞ自動車株式会社,728687936
22796,2025-03-05,300002127,株式会社ＳＵＢＡＲＵ,1034888896
22797,2025-03-05,300003336,東京電力ホールディングス株式会社,745363904
22798,2025-03-05,300010758,双日株式会社,-4202410496
22799,2025-03-05,300040185,（独）日本高速道路保有・債務返済機構,2250937600
22800,2025-03-05,300234591,株式会社オリエントコーポレーション,-6373315584
22801,2025-03-05,300271063,一般社団法人　全国石油協会,1502588288
22802,2025-03-05,300335762,アフラック生命保険株式会社,-500691424
22803,2025-03-05,300352535,イオンモール株式会社,700841856
22804,2025-03-05,300382205,東日本旅客鉄道株式会社,-1777540608
22805,2025-03-05,300559555,株式会社ＮＴＴドコモ,-847463232
22806,2025-03-05,301371894,ＬＩＮＥヤフー株式会社,-769615424
22807,2025-03-05,301449770,日本郵便株式会社,-563989568
22808,2025-03-05,301480383,ＳＢペイメントサービス株式会社,1650266752
22809,2025-03-05,301509306,東日本高速道路株式会社,1921663360
22810,2025-03-05,301509331,首都高速道路株式会社,-833164032
22811,2025-03-05,305402620,ＰａｙＰａｙカード株式会社,4556013056
22812,2025-03-05,305407222,株式会社ＪＥＲＡ,2644381952
22813,2025-03-05,305453500,コカ・コーラボトラーズジャパンホールディングス株式会社,-702709632
22814,2025-03-05,305477263,ＰａｙＰａｙ株式会社,16021822464
22815,2025-03-05,308180539,ＭＰ取りまとめ口,-154807353344
22816,2025-03-06,100000184,みずほファクター株式会社,50445324288
22817,2025-03-06,100000407,ユーシーカード株式会社,8521967616
22818,2025-03-06,100000542,公立学校共済組合,-1489271936
22819,2025-03-06,100007142,東京都国民健康保険団体連合会,1302167808
22820,2025-03-06,100650551,神奈川県国民健康保険団体連合会,468954400
22821,2025-03-06,210023724,ヤマトホールディングス株式会社,8012509184
22822,2025-03-06,210023725,ヤマト運輸株式会社,-17102268416
22823,2025-03-06,210037298,東京都後期高齢者医療広域連合,798207296
22824,2025-03-06,210044026,口座振替払口,15032234
22825,2025-03-06,210123354,電力広域的運営推進機関,11564550144
22826,2025-03-06,210124189,千葉県国民健康保険団体連合会,547645056
22827,2025-03-06,300001198,いすゞ自動車株式会社,409603712
22828,2025-03-06,300002127,株式会社ＳＵＢＡＲＵ,5099594240
22829,2025-03-06,300003336,東京電力ホールディングス株式会社,525311168
22830,2025-03-06,300010758,双日株式会社,2777120768
22831,2025-03-06,300040185,（独）日本高速道路保有・債務返済機構,-5857662464
22832,2025-03-06,300234591,株式会社オリエントコーポレーション,-12172560384
22833,2025-03-06,300271063,一般社団法人　全国石油協会,676428608
22834,2025-03-06,300335762,アフラック生命保険株式会社,503672640
22835,2025-03-06,300352535,イオンモール株式会社,998118400
22836,2025-03-06,300382205,東日本旅客鉄道株式会社,62577229824
22837,2025-03-06,300559555,株式会社ＮＴＴドコモ,-986925120
22838,2025-03-06,301371894,ＬＩＮＥヤフー株式会社,-11702094848
22839,2025-03-06,301449770,日本郵便株式会社,3414369024
22840,2025-03-06,301480383,ＳＢペイメントサービス株式会社,1411372672
22841,2025-03-06,301509306,東日本高速道路株式会社,1567638784
22842,2025-03-06,301509331,首都高速道路株式会社,-198960400
22843,2025-03-06,305402620,ＰａｙＰａｙカード株式会社,-4338701312
22844,2025-03-06,305407222,株式会社ＪＥＲＡ,-2835787776
22845,2025-03-06,305453500,コカ・コーラボトラーズジャパンホールディングス株式会社,-6130233856
22846,2025-03-06,305477263,ＰａｙＰａｙ株式会社,11558152192
22847,2025-03-06,308180539,ＭＰ取りまとめ口,-234764632064
22848,2025-03-07,100000184,みずほファクター株式会社,10977624064
22849,2025-03-07,100000407,ユーシーカード株式会社,17979441152
22850,2025-03-07,100000542,公立学校共済組合,-11372792832
22851,2025-03-07,100007142,東京都国民健康保険団体連合会,892779456
22852,2025-03-07,100650551,神奈川県国民健康保険団体連合会,10672834
22853,2025-03-07,210023724,ヤマトホールディングス株式会社,-10403728384
22854,2025-03-07,210023725,ヤマト運輸株式会社,1075500288
22855,2025-03-07,210037298,東京都後期高齢者医療広域連合,-85690064
22856,2025-03-07,210044026,口座振替払口,4095398656
22857,2025-03-07,210123354,電力広域的運営推進機関,73277890560
22858,2025-03-07,210124189,千葉県国民健康保険団体連合会,147550720
22859,2025-03-07,300001198,いすゞ自動車株式会社,-306905120
22860,2025-03-07,300002127,株式会社ＳＵＢＡＲＵ,5132854272
22861,2025-03-07,300003336,東京電力ホールディングス株式会社,1086562816
22862,2025-03-07,300010758,双日株式会社,-1780704256
22863,2025-03-07,300040185,（独）日本高速道路保有・債務返済機構,-4169676800
22864,2025-03-07,300234591,株式会社オリエントコーポレーション,-2792368896
22865,2025-03-07,300271063,一般社団法人　全国石油協会,612038720
22866,2025-03-07,300335762,アフラック生命保険株式会社,-1468338176
22867,2025-03-07,300352535,イオンモール株式会社,3395694592
22868,2025-03-07,300382205,東日本旅客鉄道株式会社,1428478720
22869,2025-03-07,300559555,株式会社ＮＴＴドコモ,1761690496
22870,2025-03-07,301371894,ＬＩＮＥヤフー株式会社,-43856453632
22871,2025-03-07,301449770,日本郵便株式会社,2611485696
22872,2025-03-07,301480383,ＳＢペイメントサービス株式会社,6969342976
22873,2025-03-07,301509306,東日本高速道路株式会社,-3009719552
22874,2025-03-07,301509331,首都高速道路株式会社,961512960
22875,2025-03-07,305402620,ＰａｙＰａｙカード株式会社,-6319481856
22876,2025-03-07,305407222,株式会社ＪＥＲＡ,-1977271808
22877,2025-03-07,305453500,コカ・コーラボトラーズジャパンホールディングス株式会社,-6273662976
22878,2025-03-07,305477263,ＰａｙＰａｙ株式会社,2726235392
22879,2025-03-07,308180539,ＭＰ取りまとめ口,-919318016
22880,2025-03-10,100000184,みずほファクター株式会社,-33480417280
22881,2025-03-10,100000407,ユーシーカード株式会社,50234216448
22882,2025-03-10,100000542,公立学校共済組合,11041042432
22883,2025-03-10,100007142,東京都国民健康保険団体連合会,26301556736
22884,2025-03-10,100650551,神奈川県国民健康保険団体連合会,962077056
22885,2025-03-10,210023724,ヤマトホールディングス株式会社,-5418800128
22886,2025-03-10,210023725,ヤマト運輸株式会社,-12028462080
22887,2025-03-10,210037298,東京都後期高齢者医療広域連合,6354816000
22888,2025-03-10,210044026,口座振替払口,-10110749696
22889,2025-03-10,210123354,電力広域的運営推進機関,-185452445696
22890,2025-03-10,210124189,千葉県国民健康保険団体連合会,732447616
22891,2025-03-10,300001198,いすゞ自動車株式会社,18343909376
22892,2025-03-10,300002127,株式会社ＳＵＢＡＲＵ,2682801408
22893,2025-03-10,300003336,東京電力ホールディングス株式会社,-1487758208
22894,2025-03-10,300010758,双日株式会社,-1107581824
22895,2025-03-10,300040185,（独）日本高速道路保有・債務返済機構,-662946432
22896,2025-03-10,300234591,株式会社オリエントコーポレーション,-13322717184
22897,2025-03-10,300271063,一般社団法人　全国石油協会,94886136
22898,2025-03-10,300335762,アフラック生命保険株式会社,2659340032
22899,2025-03-10,300352535,イオンモール株式会社,6710254080
22900,2025-03-10,300382205,東日本旅客鉄道株式会社,-51214663680
22901,2025-03-10,300559555,株式会社ＮＴＴドコモ,3345365248
22902,2025-03-10,301371894,ＬＩＮＥヤフー株式会社,-2039510912
22903,2025-03-10,301449770,日本郵便株式会社,-5743521792
22904,2025-03-10,301480383,ＳＢペイメントサービス株式会社,5232292352
22905,2025-03-10,301509306,東日本高速道路株式会社,4247023104
22906,2025-03-10,301509331,首都高速道路株式会社,43661496
22907,2025-03-10,305402620,ＰａｙＰａｙカード株式会社,649755520
22908,2025-03-10,305407222,株式会社ＪＥＲＡ,7322317824
22909,2025-03-10,305453500,コカ・コーラボトラーズジャパンホールディングス株式会社,-4868984832
22910,2025-03-10,305477263,ＰａｙＰａｙ株式会社,9584355328
22911,2025-03-10,308180539,ＭＰ取りまとめ口,43075665920
22912,2025-03-11,100000184,みずほファクター株式会社,3361297664
22913,2025-03-11,100000407,ユーシーカード株式会社,7737646080
22914,2025-03-11,100000542,公立学校共済組合,11230118912
22915,2025-03-11,100007142,東京都国民健康保険団体連合会,492829696
22916,2025-03-11,100650551,神奈川県国民健康保険団体連合会,1394027648
22917,2025-03-11,210023724,ヤマトホールディングス株式会社,1658481408
22918,2025-03-11,210023725,ヤマト運輸株式会社,-3254714624
22919,2025-03-11,210037298,東京都後期高齢者医療広域連合,-1481230336
22920,2025-03-11,210044026,口座振替払口,-2724323584
22921,2025-03-11,210123354,電力広域的運営推進機関,986596672
22922,2025-03-11,210124189,千葉県国民健康保険団体連合会,3703934208
22923,2025-03-11,300001198,いすゞ自動車株式会社,5600433152
22924,2025-03-11,300002127,株式会社ＳＵＢＡＲＵ,7309791232
22925,2025-03-11,300003336,東京電力ホールディングス株式会社,904987136
22926,2025-03-11,300010758,双日株式会社,1147863680
22927,2025-03-11,300040185,（独）日本高速道路保有・債務返済機構,1709241216
22928,2025-03-11,300234591,株式会社オリエントコーポレーション,-3909181696
22929,2025-03-11,300271063,一般社団法人　全国石油協会,1270212992
22930,2025-03-11,300335762,アフラック生命保険株式会社,4545790976
22931,2025-03-11,300352535,イオンモール株式会社,2448580608
22932,2025-03-11,300382205,東日本旅客鉄道株式会社,9478382592
22933,2025-03-11,300559555,株式会社ＮＴＴドコモ,43081801728
22934,2025-03-11,301371894,ＬＩＮＥヤフー株式会社,-1450936832
22935,2025-03-11,301449770,日本郵便株式会社,507073184
22936,2025-03-11,301480383,ＳＢペイメントサービス株式会社,2890004224
22937,2025-03-11,301509306,東日本高速道路株式会社,4062195712
22938,2025-03-11,301509331,首都高速道路株式会社,571623168
22939,2025-03-11,305402620,ＰａｙＰａｙカード株式会社,-2006901888
22940,2025-03-11,305407222,株式会社ＪＥＲＡ,-5269952000
22941,2025-03-11,305453500,コカ・コーラボトラーズジャパンホールディングス株式会社,-2245323520
22942,2025-03-11,305477263,ＰａｙＰａｙ株式会社,17925918720
22943,2025-03-11,308180539,ＭＰ取りまとめ口,-28962535424
22944,2025-03-12,100000184,みずほファクター株式会社,-63574786048
22945,2025-03-12,100000407,ユーシーカード株式会社,5387231232
22946,2025-03-12,100000542,公立学校共済組合,4171500544
22947,2025-03-12,100007142,東京都国民健康保険団体連合会,-1271503744
22948,2025-03-12,100650551,神奈川県国民健康保険団体連合会,6941379072
22949,2025-03-12,210023724,ヤマトホールディングス株式会社,3344179712
22950,2025-03-12,210023725,ヤマト運輸株式会社,-834232576
22951,2025-03-12,210037298,東京都後期高齢者医療広域連合,8264990208
22952,2025-03-12,210044026,口座振替払口,2945086464
22953,2025-03-12,210123354,電力広域的運営推進機関,-11522224
22954,2025-03-12,210124189,千葉県国民健康保険団体連合会,1573023744
22955,2025-03-12,300001198,いすゞ自動車株式会社,5753145344
22956,2025-03-12,300002127,株式会社ＳＵＢＡＲＵ,3364942592
22957,2025-03-12,300003336,東京電力ホールディングス株式会社,1697496320
22958,2025-03-12,300010758,双日株式会社,1364303872
22959,2025-03-12,300040185,（独）日本高速道路保有・債務返済機構,-390759296
22960,2025-03-12,300234591,株式会社オリエントコーポレーション,-4079954176
22961,2025-03-12,300271063,一般社団法人　全国石油協会,814521664
22962,2025-03-12,300335762,アフラック生命保険株式会社,-9651120128
22963,2025-03-12,300352535,イオンモール株式会社,626097792
22964,2025-03-12,300382205,東日本旅客鉄道株式会社,2846221056
22965,2025-03-12,300559555,株式会社ＮＴＴドコモ,-29440088064
22966,2025-03-12,301371894,ＬＩＮＥヤフー株式会社,14034520064
22967,2025-03-12,301449770,日本郵便株式会社,910393728
22968,2025-03-12,301480383,ＳＢペイメントサービス株式会社,463403808
22969,2025-03-12,301509306,東日本高速道路株式会社,6556529664
22970,2025-03-12,301509331,首都高速道路株式会社,2634148352
22971,2025-03-12,305402620,ＰａｙＰａｙカード株式会社,-3600566016
22972,2025-03-12,305407222,株式会社ＪＥＲＡ,-6224299008
22973,2025-03-12,305453500,コカ・コーラボトラーズジャパンホールディングス株式会社,-3431188480
22974,2025-03-12,305477263,ＰａｙＰａｙ株式会社,27712268288
22975,2025-03-12,308180539,ＭＰ取りまとめ口,39110893568
22976,2025-03-13,100000184,みずほファクター株式会社,-25413687296
22977,2025-03-13,100000407,ユーシーカード株式会社,2058712448
22978,2025-03-13,100000542,公立学校共済組合,8141152256
22979,2025-03-13,100007142,東京都国民健康保険団体連合会,1111037056
22980,2025-03-13,100650551,神奈川県国民健康保険団体連合会,41644122112
22981,2025-03-13,210023724,ヤマトホールディングス株式会社,1605456128
22982,2025-03-13,210023725,ヤマト運輸株式会社,1985138304
22983,2025-03-13,210037298,東京都後期高齢者医療広域連合,24814948352
22984,2025-03-13,210044026,口座振替払口,30250749952
22985,2025-03-13,210123354,電力広域的運営推進機関,1493331584
22986,2025-03-13,210124189,千葉県国民健康保険団体連合会,6678361088
22987,2025-03-13,300001198,いすゞ自動車株式会社,1336932480
22988,2025-03-13,300002127,株式会社ＳＵＢＡＲＵ,3281303808
22989,2025-03-13,300003336,東京電力ホールディングス株式会社,8635639808
22990,2025-03-13,300010758,双日株式会社,1819080832
22991,2025-03-13,300040185,（独）日本高速道路保有・債務返済機構,1514305024
22992,2025-03-13,300234591,株式会社オリエントコーポレーション,-3723860992
22993,2025-03-13,300271063,一般社団法人　全国石油協会,1350400000
22994,2025-03-13,300335762,アフラック生命保険株式会社,-3621546496
22995,2025-03-13,300352535,イオンモール株式会社,3258909184
22996,2025-03-13,300382205,東日本旅客鉄道株式会社,8218616320
22997,2025-03-13,300559555,株式会社ＮＴＴドコモ,-13166641152
22998,2025-03-13,301371894,ＬＩＮＥヤフー株式会社,6288158208
22999,2025-03-13,301449770,日本郵便株式会社,1418798592
23000,2025-03-13,301480383,ＳＢペイメントサービス株式会社,1983233536
23001,2025-03-13,301509306,東日本高速道路株式会社,39906250752
23002,2025-03-13,301509331,首都高速道路株式会社,9305779200
23003,2025-03-13,305402620,ＰａｙＰａｙカード株式会社,-478174880
23004,2025-03-13,305407222,株式会社ＪＥＲＡ,-5139018240
23005,2025-03-13,305453500,コカ・コーラボトラーズジャパンホールディングス株式会社,-2124588928
23006,2025-03-13,305477263,ＰａｙＰａｙ株式会社,6924102144
23007,2025-03-13,308180539,ＭＰ取りまとめ口,-31689472000
23008,2025-03-14,100000184,みずほファクター株式会社,-1914119808
23009,2025-03-14,100000407,ユーシーカード株式会社,33051228160
23010,2025-03-14,100000542,公立学校共済組合,-9411951616
23011,2025-03-14,100007142,東京都国民健康保険団体連合会,-754027840
23012,2025-03-14,100650551,神奈川県国民健康保険団体連合会,-43023855616
23013,2025-03-14,210023724,ヤマトホールディングス株式会社,-7236725
23014,2025-03-14,210023725,ヤマト運輸株式会社,-517297472
23015,2025-03-14,210037298,東京都後期高齢者医療広域連合,40494972928
23016,2025-03-14,210044026,口座振替払口,-19778076672
23017,2025-03-14,210123354,電力広域的運営推進機関,-7439350784
23018,2025-03-14,210124189,千葉県国民健康保険団体連合会,-9410284544
23019,2025-03-14,300001198,いすゞ自動車株式会社,-2120080128
23020,2025-03-14,300002127,株式会社ＳＵＢＡＲＵ,5181044736
23021,2025-03-14,300003336,東京電力ホールディングス株式会社,561361088
23022,2025-03-14,300010758,双日株式会社,-762431488
23023,2025-03-14,300040185,（独）日本高速道路保有・債務返済機構,165130338304
23024,2025-03-14,300234591,株式会社オリエントコーポレーション,8110313984
23025,2025-03-14,300271063,一般社団法人　全国石油協会,119615808
23026,2025-03-14,300335762,アフラック生命保険株式会社,-11040457728
23027,2025-03-14,300352535,イオンモール株式会社,18170793984
23028,2025-03-14,300382205,東日本旅客鉄道株式会社,-53830402048
23029,2025-03-14,300559555,株式会社ＮＴＴドコモ,3013516800
23030,2025-03-14,301371894,ＬＩＮＥヤフー株式会社,36075622400
23031,2025-03-14,301449770,日本郵便株式会社,1024569344
23032,2025-03-14,301480383,ＳＢペイメントサービス株式会社,31223296000
23033,2025-03-14,301509306,東日本高速道路株式会社,-40523448320
23034,2025-03-14,301509331,首都高速道路株式会社,-14574334976
23035,2025-03-14,305402620,ＰａｙＰａｙカード株式会社,-3880325888
23036,2025-03-14,305407222,株式会社ＪＥＲＡ,-11913652224
23037,2025-03-14,305453500,コカ・コーラボトラーズジャパンホールディングス株式会社,9044969472
23038,2025-03-14,305477263,ＰａｙＰａｙ株式会社,-62538739712
23039,2025-03-14,308180539,ＭＰ取りまとめ口,-34533277696
23040,2025-03-17,100000184,みずほファクター株式会社,-1874417152
23041,2025-03-17,100000407,ユーシーカード株式会社,-95767535616
23042,2025-03-17,100000542,公立学校共済組合,2377326592
23043,2025-03-17,100007142,東京都国民健康保険団体連合会,-17461166080
23044,2025-03-17,100650551,神奈川県国民健康保険団体連合会,-456012992
23045,2025-03-17,210023724,ヤマトホールディングス株式会社,5190953472
23046,2025-03-17,210023725,ヤマト運輸株式会社,4372982784
23047,2025-03-17,210037298,東京都後期高齢者医療広域連合,54667112448
23048,2025-03-17,210044026,口座振替払口,-15896871936
23049,2025-03-17,210123354,電力広域的運営推進機関,274701664
23050,2025-03-17,210124189,千葉県国民健康保険団体連合会,-1147297536
23051,2025-03-17,300001198,いすゞ自動車株式会社,1256740992
23052,2025-03-17,300002127,株式会社ＳＵＢＡＲＵ,-5622847488
23053,2025-03-17,300003336,東京電力ホールディングス株式会社,-8694255616
23054,2025-03-17,300010758,双日株式会社,-146840496
23055,2025-03-17,300040185,（独）日本高速道路保有・債務返済機構,29455564800
23056,2025-03-17,300234591,株式会社オリエントコーポレーション,-22380001280
23057,2025-03-17,300271063,一般社団法人　全国石油協会,1158827136
23058,2025-03-17,300335762,アフラック生命保険株式会社,-1799351424
23059,2025-03-17,300352535,イオンモール株式会社,-40502251520
23060,2025-03-17,300382205,東日本旅客鉄道株式会社,35787468800
23061,2025-03-17,300559555,株式会社ＮＴＴドコモ,-3271824640
23062,2025-03-17,301371894,ＬＩＮＥヤフー株式会社,-3615017472
23063,2025-03-17,301449770,日本郵便株式会社,5558419456
23064,2025-03-17,301480383,ＳＢペイメントサービス株式会社,-3628808448
23065,2025-03-17,301509306,東日本高速道路株式会社,-8751338496
23066,2025-03-17,301509331,首都高速道路株式会社,-1550525056
23067,2025-03-17,305402620,ＰａｙＰａｙカード株式会社,-5960238080
23068,2025-03-17,305407222,株式会社ＪＥＲＡ,-1279920640
23069,2025-03-17,305453500,コカ・コーラボトラーズジャパンホールディングス株式会社,1486821888
23070,2025-03-17,305477263,ＰａｙＰａｙ株式会社,-6884534272
23071,2025-03-17,308180539,ＭＰ取りまとめ口,-831294976
23072,2025-03-18,100000184,みずほファクター株式会社,-1227955840
23073,2025-03-18,100000407,ユーシーカード株式会社,-8192199680
23074,2025-03-18,100000542,公立学校共済組合,-10758631424
23075,2025-03-18,100007142,東京都国民健康保険団体連合会,129850884096
23076,2025-03-18,100650551,神奈川県国民健康保険団体連合会,93208895488
23077,2025-03-18,210023724,ヤマトホールディングス株式会社,-1140127616
23078,2025-03-18,210023725,ヤマト運輸株式会社,8277700096
23079,2025-03-18,210037298,東京都後期高齢者医療広域連合,-103319699456
23080,2025-03-18,210044026,口座振替払口,1392594432
23081,2025-03-18,210123354,電力広域的運営推進機関,-1220107136
23082,2025-03-18,210124189,千葉県国民健康保険団体連合会,3618228224
23083,2025-03-18,300001198,いすゞ自動車株式会社,2188460800
23084,2025-03-18,300002127,株式会社ＳＵＢＡＲＵ,-1037016128
23085,2025-03-18,300003336,東京電力ホールディングス株式会社,15887089664
23086,2025-03-18,300010758,双日株式会社,-958062400
23087,2025-03-18,300040185,（独）日本高速道路保有・債務返済機構,-90237509632
23088,2025-03-18,300234591,株式会社オリエントコーポレーション,-12286669824
23089,2025-03-18,300271063,一般社団法人　全国石油協会,592557184
23090,2025-03-18,300335762,アフラック生命保険株式会社,-3078406912
23091,2025-03-18,300352535,イオンモール株式会社,-297728992
23092,2025-03-18,300382205,東日本旅客鉄道株式会社,-5198350848
23093,2025-03-18,300559555,株式会社ＮＴＴドコモ,-1518093184
23094,2025-03-18,301371894,ＬＩＮＥヤフー株式会社,-1440931200
23095,2025-03-18,301449770,日本郵便株式会社,3749588992
23096,2025-03-18,301480383,ＳＢペイメントサービス株式会社,8789048320
23097,2025-03-18,301509306,東日本高速道路株式会社,-887586752
23098,2025-03-18,301509331,首都高速道路株式会社,2431081216
23099,2025-03-18,305402620,ＰａｙＰａｙカード株式会社,3731234816
23100,2025-03-18,305407222,株式会社ＪＥＲＡ,-276042784
23101,2025-03-18,305453500,コカ・コーラボトラーズジャパンホールディングス株式会社,-10908594176
23102,2025-03-18,305477263,ＰａｙＰａｙ株式会社,4891898880
23103,2025-03-18,308180539,ＭＰ取りまとめ口,1346163840
23104,2025-03-19,100000184,みずほファクター株式会社,332758944
23105,2025-03-19,100000407,ユーシーカード株式会社,8355240960
23106,2025-03-19,100000542,公立学校共済組合,-9388607488
23107,2025-03-19,100007142,東京都国民健康保険団体連合会,88031272960
23108,2025-03-19,100650551,神奈川県国民健康保険団体連合会,-4927155200
23109,2025-03-19,210023724,ヤマトホールディングス株式会社,3644960000
23110,2025-03-19,210023725,ヤマト運輸株式会社,-2973180416
23111,2025-03-19,210037298,東京都後期高齢者医療広域連合,-2950018816
23112,2025-03-19,210044026,口座振替払口,1307847552
23113,2025-03-19,210123354,電力広域的運営推進機関,667844992
23114,2025-03-19,210124189,千葉県国民健康保険団体連合会,9585310720
23115,2025-03-19,300001198,いすゞ自動車株式会社,7191550976
23116,2025-03-19,300002127,株式会社ＳＵＢＡＲＵ,-1556431872
23117,2025-03-19,300003336,東京電力ホールディングス株式会社,1905666432
23118,2025-03-19,300010758,双日株式会社,129531480
23119,2025-03-19,300040185,（独）日本高速道路保有・債務返済機構,-76293128192
23120,2025-03-19,300234591,株式会社オリエントコーポレーション,-11680004096
23121,2025-03-19,300271063,一般社団法人　全国石油協会,514842400
23122,2025-03-19,300335762,アフラック生命保険株式会社,-772052608
23123,2025-03-19,300352535,イオンモール株式会社,1237755392
23124,2025-03-19,300382205,東日本旅客鉄道株式会社,-9730055168
23125,2025-03-19,300559555,株式会社ＮＴＴドコモ,182857264
23126,2025-03-19,301371894,ＬＩＮＥヤフー株式会社,-3402181376
23127,2025-03-19,301449770,日本郵便株式会社,-2001899520
23128,2025-03-19,301480383,ＳＢペイメントサービス株式会社,3489808896
23129,2025-03-19,301509306,東日本高速道路株式会社,997888768
23130,2025-03-19,301509331,首都高速道路株式会社,-128694984
23131,2025-03-19,305402620,ＰａｙＰａｙカード株式会社,4937942528
23132,2025-03-19,305407222,株式会社ＪＥＲＡ,21682982912
23133,2025-03-19,305453500,コカ・コーラボトラーズジャパンホールディングス株式会社,2885533952
23134,2025-03-19,305477263,ＰａｙＰａｙ株式会社,-4633144832
23135,2025-03-19,308180539,ＭＰ取りまとめ口,1313366144
23136,2025-03-21,100000184,みずほファクター株式会社,9954533376
23137,2025-03-21,100000407,ユーシーカード株式会社,2871640576
23138,2025-03-21,100000542,公立学校共済組合,1894833792
23139,2025-03-21,100007142,東京都国民健康保険団体連合会,-122443890688
23140,2025-03-21,100650551,神奈川県国民健康保険団体連合会,-78055464960
23141,2025-03-21,210023724,ヤマトホールディングス株式会社,-17181874176
23142,2025-03-21,210023725,ヤマト運輸株式会社,27815835648
23143,2025-03-21,210037298,東京都後期高齢者医療広域連合,19769634816
23144,2025-03-21,210044026,口座振替払口,587733120
23145,2025-03-21,210123354,電力広域的運営推進機関,1695997312
23146,2025-03-21,210124189,千葉県国民健康保険団体連合会,-12662539264
23147,2025-03-21,300001198,いすゞ自動車株式会社,5391031808
23148,2025-03-21,300002127,株式会社ＳＵＢＡＲＵ,4639610880
23149,2025-03-21,300003336,東京電力ホールディングス株式会社,-16159859712
23150,2025-03-21,300010758,双日株式会社,-173830832
23151,2025-03-21,300040185,（独）日本高速道路保有・債務返済機構,-12114094080
23152,2025-03-21,300234591,株式会社オリエントコーポレーション,-4058318080
23153,2025-03-21,300271063,一般社団法人　全国石油協会,767255488
23154,2025-03-21,300335762,アフラック生命保険株式会社,-887418304
23155,2025-03-21,300352535,イオンモール株式会社,3242617088
23156,2025-03-21,300382205,東日本旅客鉄道株式会社,-9232655360
23157,2025-03-21,300559555,株式会社ＮＴＴドコモ,-48712448
23158,2025-03-21,301371894,ＬＩＮＥヤフー株式会社,-5940933120
23159,2025-03-21,301449770,日本郵便株式会社,453321376
23160,2025-03-21,301480383,ＳＢペイメントサービス株式会社,4824663552
23161,2025-03-21,301509306,東日本高速道路株式会社,7299790848
